fixture_id,fixture_date,fixture_timestamp,league_id,league_name,league_country,league_season,league_round,teams_home_id,teams_home_name,teams_home_winner,teams_away_id,teams_away_name,teams_away_winner,goals_home,goals_away,score_halftime_home,score_halftime_away,halftime_goals_total,fulltime_goals_total,match_result,halftime_match_result,fulltime_match_result
606828,2020-11-21 17:15:00+00:00,1605978900,141,Segunda Division,Spain,2020,Regular Season - 13,728,Rayo Vallecano,True,5254,Castellón,False,2,1,2,0,2,3,1,2:0,2:1
606829,2020-11-21 19:30:00+00:00,1605987000,141,Segunda Division,Spain,2020,Regular Season - 13,718,Oviedo,,4906,Fuenlabrada,,1,1,1,0,1,2,0,1:0,1:1
606830,2020-11-22 13:00:00+00:00,1606050000,141,Segunda Division,Spain,2020,Regular Season - 13,9593,Sabadell,True,534,Las Palmas,False,3,1,2,0,2,4,1,2:0,3:1
606831,2020-11-22 17:15:00+00:00,1606065300,141,Segunda Division,Spain,2020,Regular Season - 13,719,Tenerife,False,5280,UD Logroñés,True,0,1,0,1,1,1,2,0:1,0:1
606832,2020-11-26 20:30:00+00:00,1606422600,141,Segunda Division,Spain,2020,Regular Season - 14,723,Almeria,True,719,Tenerife,False,2,0,0,0,0,2,1,0:0,2:0
606833,2020-11-25 20:30:00+00:00,1606336200,141,Segunda Division,Spain,2020,Regular Season - 14,5262,FC Cartagena,False,798,Mallorca,True,1,2,0,0,0,3,2,0:0,1:2
606834,2020-11-24 18:00:00+00:00,1606240800,141,Segunda Division,Spain,2020,Regular Season - 14,5254,Castellón,False,711,Alcorcon,True,0,2,0,2,2,2,2,0:2,0:2
606835,2020-11-24 18:00:00+00:00,1606240800,141,Segunda Division,Spain,2020,Regular Season - 14,547,Girona,False,535,Malaga,True,0,1,0,1,1,1,2,0:1,0:1
606836,2020-11-25 20:30:00+00:00,1606336200,141,Segunda Division,Spain,2020,Regular Season - 14,4906,Fuenlabrada,,4907,Ponferradina,,1,1,0,0,0,2,0,0:0,1:1
606837,2020-11-25 18:00:00+00:00,1606327200,141,Segunda Division,Spain,2020,Regular Season - 14,534,Las Palmas,False,799,Mirandes,True,0,2,0,1,1,2,2,0:1,0:2
606838,2020-11-26 18:00:00+00:00,1606413600,141,Segunda Division,Spain,2020,Regular Season - 14,537,Leganes,True,540,Espanyol,False,2,0,1,0,1,2,1,1:0,2:0
606839,2020-11-26 18:00:00+00:00,1606413600,141,Segunda Division,Spain,2020,Regular Season - 14,5280,UD Logroñés,True,722,Albacete,False,2,0,1,0,1,2,1,1:0,2:0
606840,2020-11-24 20:30:00+00:00,1606249800,141,Segunda Division,Spain,2020,Regular Season - 14,716,Lugo,,718,Oviedo,,0,0,0,0,0,0,0,0:0,0:0
606841,2020-11-25 18:00:00+00:00,1606327200,141,Segunda Division,Spain,2020,Regular Season - 14,732,Zaragoza,False,728,Rayo Vallecano,True,1,2,1,0,1,3,2,1:0,1:2
606842,2020-11-25 18:00:00+00:00,1606327200,141,Segunda Division,Spain,2020,Regular Season - 14,731,Sporting Gijon,True,9593,Sabadell,False,3,1,1,0,1,4,1,1:0,3:1
606843,2020-11-29 13:00:00+00:00,1606654800,141,Segunda Division,Spain,2020,Regular Season - 15,722,Albacete,False,719,Tenerife,True,0,2,0,0,0,2,2,0:0,0:2
606844,2020-11-27 18:00:00+00:00,1606500000,141,Segunda Division,Spain,2020,Regular Season - 15,711,Alcorcon,True,547,Girona,False,1,0,0,0,0,1,1,0:0,1:0
606845,2020-11-29 15:00:00+00:00,1606662000,141,Segunda Division,Spain,2020,Regular Season - 15,540,Espanyol,True,732,Zaragoza,False,2,0,0,0,0,2,1,0:0,2:0
606846,2020-11-29 20:00:00+00:00,1606680000,141,Segunda Division,Spain,2020,Regular Season - 15,534,Las Palmas,True,731,Sporting Gijon,False,3,2,0,2,2,5,1,0:2,3:2
606847,2020-11-27 20:00:00+00:00,1606507200,141,Segunda Division,Spain,2020,Regular Season - 15,535,Malaga,,716,Lugo,,2,2,0,2,2,4,0,0:2,2:2
606848,2020-11-29 17:15:00+00:00,1606670100,141,Segunda Division,Spain,2020,Regular Season - 15,798,Mallorca,True,5280,UD Logroñés,False,4,0,2,0,2,4,1,2:0,4:0
606849,2020-11-28 19:30:00+00:00,1606591800,141,Segunda Division,Spain,2020,Regular Season - 15,799,Mirandes,,5254,Castellón,,1,1,1,0,1,2,0,1:0,1:1
606850,2020-11-29 17:15:00+00:00,1606670100,141,Segunda Division,Spain,2020,Regular Season - 15,4907,Ponferradina,True,537,Leganes,False,3,2,2,2,4,5,1,2:2,3:2
606851,2020-11-28 17:15:00+00:00,1606583700,141,Segunda Division,Spain,2020,Regular Season - 15,728,Rayo Vallecano,,5262,FC Cartagena,,0,0,0,0,0,0,0,0:0,0:0
606852,2020-11-30 20:00:00+00:00,1606766400,141,Segunda Division,Spain,2020,Regular Season - 15,718,Oviedo,False,723,Almeria,True,1,2,0,1,1,3,2,0:1,1:2
606853,2020-11-28 15:00:00+00:00,1606575600,141,Segunda Division,Spain,2020,Regular Season - 15,9593,Sabadell,False,4906,Fuenlabrada,True,1,2,1,1,2,3,2,1:1,1:2
606854,2020-12-03 18:00:00+00:00,1607018400,141,Segunda Division,Spain,2020,Regular Season - 16,723,Almeria,False,798,Mallorca,True,0,1,0,0,0,1,2,0:0,0:1
606855,2020-12-02 18:00:00+00:00,1606932000,141,Segunda Division,Spain,2020,Regular Season - 16,5262,FC Cartagena,False,540,Espanyol,True,1,3,0,0,0,4,2,0:0,1:3
606856,2020-12-02 20:00:00+00:00,1606939200,141,Segunda Division,Spain,2020,Regular Season - 16,5254,Castellón,True,732,Zaragoza,False,1,0,0,0,0,1,1,0:0,1:0
606857,2020-12-01 20:30:00+00:00,1606854600,141,Segunda Division,Spain,2020,Regular Season - 16,547,Girona,True,799,Mirandes,False,1,0,1,0,1,1,1,1:0,1:0
606858,2020-12-01 18:00:00+00:00,1606845600,141,Segunda Division,Spain,2020,Regular Season - 16,4906,Fuenlabrada,False,535,Malaga,True,0,2,0,1,1,2,2,0:1,0:2
606859,2020-12-02 18:00:00+00:00,1606932000,141,Segunda Division,Spain,2020,Regular Season - 16,537,Leganes,True,728,Rayo Vallecano,False,1,0,1,0,1,1,1,1:0,1:0
606860,2020-12-02 18:00:00+00:00,1606932000,141,Segunda Division,Spain,2020,Regular Season - 16,5280,UD Logroñés,False,4907,Ponferradina,True,1,2,0,1,1,3,2,0:1,1:2
606861,2020-12-02 20:30:00+00:00,1606941000,141,Segunda Division,Spain,2020,Regular Season - 16,716,Lugo,,534,Las Palmas,,1,1,1,1,2,2,0,1:1,1:1
606862,2020-12-03 18:00:00+00:00,1607018400,141,Segunda Division,Spain,2020,Regular Season - 16,718,Oviedo,,711,Alcorcon,,1,1,0,0,0,2,0,0:0,1:1
606863,2020-12-03 20:30:00+00:00,1607027400,141,Segunda Division,Spain,2020,Regular Season - 16,731,Sporting Gijon,,722,Albacete,,0,0,0,0,0,0,0,0:0,0:0
606864,2020-12-03 18:00:00+00:00,1607018400,141,Segunda Division,Spain,2020,Regular Season - 16,719,Tenerife,False,9593,Sabadell,True,1,2,1,2,3,3,2,1:2,1:2
606865,2020-12-06 17:15:00+00:00,1607274900,141,Segunda Division,Spain,2020,Regular Season - 17,722,Albacete,False,547,Girona,True,0,2,0,0,0,2,2,0:0,0:2
606866,2020-12-06 13:00:00+00:00,1607259600,141,Segunda Division,Spain,2020,Regular Season - 17,711,Alcorcon,False,723,Almeria,True,0,1,0,0,0,1,2,0:0,0:1
606867,2020-12-06 15:00:00+00:00,1607266800,141,Segunda Division,Spain,2020,Regular Season - 17,540,Espanyol,True,731,Sporting Gijon,False,2,0,0,0,0,2,1,0:0,2:0
606868,2020-12-05 19:30:00+00:00,1607196600,141,Segunda Division,Spain,2020,Regular Season - 17,535,Malaga,False,5262,FC Cartagena,True,1,2,1,1,2,3,2,1:1,1:2
606869,2020-12-07 20:00:00+00:00,1607371200,141,Segunda Division,Spain,2020,Regular Season - 17,798,Mallorca,True,5254,Castellón,False,3,1,2,0,2,4,1,2:0,3:1
606870,2020-12-05 17:15:00+00:00,1607188500,141,Segunda Division,Spain,2020,Regular Season - 17,799,Mirandes,,716,Lugo,,0,0,0,0,0,0,0,0:0,0:0
606871,2020-12-05 15:00:00+00:00,1607180400,141,Segunda Division,Spain,2020,Regular Season - 17,4907,Ponferradina,,534,Las Palmas,,0,0,0,0,0,0,0,0:0,0:0
606872,2020-12-05 13:00:00+00:00,1607173200,141,Segunda Division,Spain,2020,Regular Season - 17,728,Rayo Vallecano,True,5280,UD Logroñés,False,2,1,2,1,3,3,1,2:1,2:1
606873,2020-12-06 20:00:00+00:00,1607284800,141,Segunda Division,Spain,2020,Regular Season - 17,732,Zaragoza,True,4906,Fuenlabrada,False,1,0,0,0,0,1,1,0:0,1:0
606874,2020-12-06 19:30:00+00:00,1607283000,141,Segunda Division,Spain,2020,Regular Season - 17,9593,Sabadell,False,718,Oviedo,True,0,1,0,0,0,1,2,0:0,0:1
606875,2020-12-07 18:00:00+00:00,1607364000,141,Segunda Division,Spain,2020,Regular Season - 17,719,Tenerife,,537,Leganes,,0,0,0,0,0,0,0,0:0,0:0
606876,2020-12-13 15:00:00+00:00,1607871600,141,Segunda Division,Spain,2020,Regular Season - 18,723,Almeria,True,535,Malaga,False,3,1,1,1,2,4,1,1:1,3:1
606877,2020-12-13 19:30:00+00:00,1607887800,141,Segunda Division,Spain,2020,Regular Season - 18,5262,FC Cartagena,False,9593,Sabadell,True,1,2,0,0,0,3,2,0:0,1:2
606878,2020-12-12 17:15:00+00:00,1607793300,141,Segunda Division,Spain,2020,Regular Season - 18,5254,Castellón,True,722,Albacete,False,3,0,1,0,1,3,1,1:0,3:0
606879,2020-12-14 18:00:00+00:00,1607968800,141,Segunda Division,Spain,2020,Regular Season - 18,547,Girona,,728,Rayo Vallecano,,0,0,0,0,0,0,0,0:0,0:0
606880,2020-12-12 19:30:00+00:00,1607801400,141,Segunda Division,Spain,2020,Regular Season - 18,4906,Fuenlabrada,False,799,Mirandes,True,0,1,0,0,0,1,2,0:0,0:1
606881,2020-12-13 17:15:00+00:00,1607879700,141,Segunda Division,Spain,2020,Regular Season - 18,534,Las Palmas,,711,Alcorcon,,0,0,0,0,0,0,0,0:0,0:0
606882,2020-12-12 15:00:00+00:00,1607785200,141,Segunda Division,Spain,2020,Regular Season - 18,537,Leganes,False,798,Mallorca,True,0,1,0,0,0,1,2,0:0,0:1
606883,2020-12-13 13:00:00+00:00,1607864400,141,Segunda Division,Spain,2020,Regular Season - 18,5280,UD Logroñés,False,540,Espanyol,True,0,3,0,2,2,3,2,0:2,0:3
606884,2020-12-11 18:00:00+00:00,1607709600,141,Segunda Division,Spain,2020,Regular Season - 18,716,Lugo,True,4907,Ponferradina,False,1,0,0,0,0,1,1,0:0,1:0
606885,2020-12-11 20:00:00+00:00,1607716800,141,Segunda Division,Spain,2020,Regular Season - 18,718,Oviedo,True,719,Tenerife,False,4,2,2,1,3,6,1,2:1,4:2
606886,2020-12-13 20:00:00+00:00,1607889600,141,Segunda Division,Spain,2020,Regular Season - 18,731,Sporting Gijon,True,732,Zaragoza,False,1,0,0,0,0,1,1,0:0,1:0
606887,2020-12-20 13:00:00+00:00,1608469200,141,Segunda Division,Spain,2020,Regular Season - 19,711,Alcorcon,True,5262,FC Cartagena,False,2,1,2,0,2,3,1,2:0,2:1
606888,2020-12-20 15:00:00+00:00,1608476400,141,Segunda Division,Spain,2020,Regular Season - 19,540,Espanyol,True,723,Almeria,False,2,1,1,0,1,3,1,1:0,2:1
606889,2020-12-20 19:30:00+00:00,1608492600,141,Segunda Division,Spain,2020,Regular Season - 19,535,Malaga,,5280,UD Logroñés,,0,0,0,0,0,0,0,0:0,0:0
606890,2020-12-19 17:15:00+00:00,1608398100,141,Segunda Division,Spain,2020,Regular Season - 19,798,Mallorca,False,4906,Fuenlabrada,True,2,3,1,2,3,5,2,1:2,2:3
606891,2020-12-21 18:00:00+00:00,1608573600,141,Segunda Division,Spain,2020,Regular Season - 19,799,Mirandes,False,722,Albacete,True,0,2,0,2,2,2,2,0:2,0:2
606892,2020-12-18 18:00:00+00:00,1608314400,141,Segunda Division,Spain,2020,Regular Season - 19,4907,Ponferradina,True,718,Oviedo,False,1,0,1,0,1,1,1,1:0,1:0
606893,2020-12-20 17:15:00+00:00,1608484500,141,Segunda Division,Spain,2020,Regular Season - 19,728,Rayo Vallecano,True,534,Las Palmas,False,2,0,0,0,0,2,1,0:0,2:0
606894,2020-12-19 20:00:00+00:00,1608408000,141,Segunda Division,Spain,2020,Regular Season - 19,732,Zaragoza,True,716,Lugo,False,1,0,0,0,0,1,1,0:0,1:0
606895,2020-12-19 15:00:00+00:00,1608390000,141,Segunda Division,Spain,2020,Regular Season - 19,9593,Sabadell,,5254,Castellón,,1,1,0,1,1,2,0,0:1,1:1
606896,2020-12-21 20:00:00+00:00,1608580800,141,Segunda Division,Spain,2020,Regular Season - 19,731,Sporting Gijon,,537,Leganes,,1,1,0,0,0,2,0,0:0,1:1
606897,2020-12-21 20:30:00+00:00,1608582600,141,Segunda Division,Spain,2020,Regular Season - 19,719,Tenerife,True,547,Girona,False,2,0,2,0,2,2,1,2:0,2:0
606898,2021-01-03 17:15:00+00:00,1609694100,141,Segunda Division,Spain,2020,Regular Season - 20,722,Albacete,,535,Malaga,,1,1,0,0,0,2,0,0:0,1:1
606899,2021-01-03 19:30:00+00:00,1609702200,141,Segunda Division,Spain,2020,Regular Season - 20,723,Almeria,True,4907,Ponferradina,False,3,1,3,0,3,4,1,3:0,3:1
606900,2021-01-02 19:30:00+00:00,1609615800,141,Segunda Division,Spain,2020,Regular Season - 20,5262,FC Cartagena,,732,Zaragoza,,1,1,0,0,0,2,0,0:0,1:1
606901,2021-01-03 13:00:00+00:00,1609678800,141,Segunda Division,Spain,2020,Regular Season - 20,5254,Castellón,False,719,Tenerife,True,0,1,0,0,0,1,2,0:0,0:1
606902,2021-01-04 17:30:00+00:00,1609781400,141,Segunda Division,Spain,2020,Regular Season - 20,547,Girona,,9593,Sabadell,,0,0,0,0,0,0,0,0:0,0:0
606903,2021-01-02 13:00:00+00:00,1609592400,141,Segunda Division,Spain,2020,Regular Season - 20,4906,Fuenlabrada,,537,Leganes,,0,0,0,0,0,0,0,0:0,0:0
606904,2021-01-03 15:00:00+00:00,1609686000,141,Segunda Division,Spain,2020,Regular Season - 20,534,Las Palmas,True,540,Espanyol,False,1,0,1,0,1,1,1,1:0,1:0
606905,2021-01-02 17:15:00+00:00,1609607700,141,Segunda Division,Spain,2020,Regular Season - 20,5280,UD Logroñés,True,799,Mirandes,False,2,1,1,1,2,3,1,1:1,2:1
606906,2021-01-04 20:00:00+00:00,1609790400,141,Segunda Division,Spain,2020,Regular Season - 20,716,Lugo,,731,Sporting Gijon,,0,0,0,0,0,0,0,0:0,0:0
606907,2021-01-02 15:00:00+00:00,1609599600,141,Segunda Division,Spain,2020,Regular Season - 20,728,Rayo Vallecano,True,711,Alcorcon,False,2,1,1,0,1,3,1,1:0,2:1
606908,2021-01-03 20:00:00+00:00,1609704000,141,Segunda Division,Spain,2020,Regular Season - 20,718,Oviedo,,798,Mallorca,,2,2,1,2,3,4,0,1:2,2:2
606909,2021-01-26 18:00:00+00:00,1611684000,141,Segunda Division,Spain,2020,Regular Season - 21,711,Alcorcon,False,722,Albacete,True,1,2,1,1,2,3,2,1:1,1:2
606910,2021-01-10 20:00:00+00:00,1610308800,141,Segunda Division,Spain,2020,Regular Season - 21,540,Espanyol,True,5254,Castellón,False,2,0,2,0,2,2,1,2:0,2:0
606911,2021-02-17 18:00:00+00:00,1613584800,141,Segunda Division,Spain,2020,Regular Season - 21,537,Leganes,True,723,Almeria,False,2,1,0,1,1,3,1,0:1,2:1
606912,2021-01-09 17:15:00+00:00,1610212500,141,Segunda Division,Spain,2020,Regular Season - 21,535,Malaga,,718,Oviedo,,1,1,1,0,1,2,0,1:0,1:1
606913,2021-01-10 15:00:00+00:00,1610290800,141,Segunda Division,Spain,2020,Regular Season - 21,798,Mallorca,False,534,Las Palmas,True,0,1,0,1,1,1,2,0:1,0:1
606914,2021-01-19 18:00:00+00:00,1611079200,141,Segunda Division,Spain,2020,Regular Season - 21,799,Mirandes,False,728,Rayo Vallecano,True,0,2,0,2,2,2,2,0:2,0:2
606915,2021-01-11 18:00:00+00:00,1610388000,141,Segunda Division,Spain,2020,Regular Season - 21,4907,Ponferradina,,547,Girona,,1,1,0,1,1,2,0,0:1,1:1
606916,2021-01-08 20:00:00+00:00,1610136000,141,Segunda Division,Spain,2020,Regular Season - 21,732,Zaragoza,True,5280,UD Logroñés,False,2,0,1,0,1,2,1,1:0,2:0
606917,2021-01-11 20:30:00+00:00,1610397000,141,Segunda Division,Spain,2020,Regular Season - 21,9593,Sabadell,,716,Lugo,,1,1,1,0,1,2,0,1:0,1:1
606918,2021-01-11 19:30:00+00:00,1610393400,141,Segunda Division,Spain,2020,Regular Season - 21,731,Sporting Gijon,True,4906,Fuenlabrada,False,2,1,1,0,1,3,1,1:0,2:1
606919,2021-01-10 17:15:00+00:00,1610298900,141,Segunda Division,Spain,2020,Regular Season - 21,719,Tenerife,True,5262,FC Cartagena,False,3,0,1,0,1,3,1,1:0,3:0
606920,2021-01-22 20:00:00+00:00,1611345600,141,Segunda Division,Spain,2020,Regular Season - 22,722,Albacete,True,732,Zaragoza,False,1,0,1,0,1,1,1,1:0,1:0
606921,2021-01-24 13:00:00+00:00,1611493200,141,Segunda Division,Spain,2020,Regular Season - 22,723,Almeria,,9593,Sabadell,,2,2,1,0,1,4,0,1:0,2:2
606922,2021-01-25 20:00:00+00:00,1611604800,141,Segunda Division,Spain,2020,Regular Season - 22,5262,FC Cartagena,False,799,Mirandes,True,0,2,0,2,2,2,2,0:2,0:2
606923,2021-01-24 17:15:00+00:00,1611508500,141,Segunda Division,Spain,2020,Regular Season - 22,5254,Castellón,True,731,Sporting Gijon,False,2,0,1,0,1,2,1,1:0,2:0
606924,2021-01-23 17:15:00+00:00,1611422100,141,Segunda Division,Spain,2020,Regular Season - 22,547,Girona,True,540,Espanyol,False,1,0,1,0,1,1,1,1:0,1:0
606925,2021-01-22 18:00:00+00:00,1611338400,141,Segunda Division,Spain,2020,Regular Season - 22,4906,Fuenlabrada,,711,Alcorcon,,0,0,0,0,0,0,0,0:0,0:0
606926,2021-01-24 19:30:00+00:00,1611516600,141,Segunda Division,Spain,2020,Regular Season - 22,534,Las Palmas,True,537,Leganes,False,2,1,0,0,0,3,1,0:0,2:1
606927,2021-01-24 15:00:00+00:00,1611500400,141,Segunda Division,Spain,2020,Regular Season - 22,5280,UD Logroñés,,718,Oviedo,,0,0,0,0,0,0,0,0:0,0:0
606928,2021-01-23 17:15:00+00:00,1611422100,141,Segunda Division,Spain,2020,Regular Season - 22,716,Lugo,True,719,Tenerife,False,2,0,1,0,1,2,1,1:0,2:0
606929,2021-01-23 19:30:00+00:00,1611430200,141,Segunda Division,Spain,2020,Regular Season - 22,535,Malaga,False,4907,Ponferradina,True,0,2,0,1,1,2,2,0:1,0:2
606930,2021-01-23 15:00:00+00:00,1611414000,141,Segunda Division,Spain,2020,Regular Season - 22,728,Rayo Vallecano,False,798,Mallorca,True,1,3,1,3,4,4,2,1:3,1:3
606931,2021-01-30 17:15:00+00:00,1612026900,141,Segunda Division,Spain,2020,Regular Season - 23,711,Alcorcon,False,535,Malaga,True,0,1,0,0,0,1,2,0:0,0:1
606932,2021-01-30 20:00:00+00:00,1612036800,141,Segunda Division,Spain,2020,Regular Season - 23,723,Almeria,True,5254,Castellón,False,3,1,1,0,1,4,1,1:0,3:1
606933,2021-01-31 15:00:00+00:00,1612105200,141,Segunda Division,Spain,2020,Regular Season - 23,540,Espanyol,False,728,Rayo Vallecano,True,2,3,2,0,2,5,2,2:0,2:3
606934,2021-02-01 18:00:00+00:00,1612202400,141,Segunda Division,Spain,2020,Regular Season - 23,537,Leganes,True,716,Lugo,False,3,2,2,1,3,5,1,2:1,3:2
606935,2021-01-30 19:30:00+00:00,1612035000,141,Segunda Division,Spain,2020,Regular Season - 23,798,Mallorca,True,547,Girona,False,1,0,0,0,0,1,1,0:0,1:0
606936,2021-01-31 17:15:00+00:00,1612113300,141,Segunda Division,Spain,2020,Regular Season - 23,799,Mirandes,True,534,Las Palmas,False,2,0,1,0,1,2,1,1:0,2:0
606937,2021-01-30 15:00:00+00:00,1612018800,141,Segunda Division,Spain,2020,Regular Season - 23,718,Oviedo,False,722,Albacete,True,0,1,0,0,0,1,2,0:0,0:1
606938,2021-01-29 20:00:00+00:00,1611950400,141,Segunda Division,Spain,2020,Regular Season - 23,732,Zaragoza,True,4907,Ponferradina,False,1,0,1,0,1,1,1,1:0,1:0
606939,2021-02-01 20:00:00+00:00,1612209600,141,Segunda Division,Spain,2020,Regular Season - 23,9593,Sabadell,,5280,UD Logroñés,,0,0,0,0,0,0,0,0:0,0:0
606940,2021-01-31 13:00:00+00:00,1612098000,141,Segunda Division,Spain,2020,Regular Season - 23,731,Sporting Gijon,,5262,FC Cartagena,,0,0,0,0,0,0,0,0:0,0:0
606941,2021-01-31 19:30:00+00:00,1612121400,141,Segunda Division,Spain,2020,Regular Season - 23,719,Tenerife,,4906,Fuenlabrada,,1,1,0,1,1,2,0,0:1,1:1
606942,2021-02-05 20:00:00+00:00,1612555200,141,Segunda Division,Spain,2020,Regular Season - 24,722,Albacete,False,798,Mallorca,True,0,1,0,0,0,1,2,0:0,0:1
606943,2021-02-06 15:00:00+00:00,1612623600,141,Segunda Division,Spain,2020,Regular Season - 24,5262,FC Cartagena,True,718,Oviedo,False,2,0,1,0,1,2,1,1:0,2:0
606944,2021-02-07 17:15:00+00:00,1612718100,141,Segunda Division,Spain,2020,Regular Season - 24,5254,Castellón,False,799,Mirandes,True,0,1,0,0,0,1,2,0:0,0:1
606945,2021-02-07 13:00:00+00:00,1612702800,141,Segunda Division,Spain,2020,Regular Season - 24,547,Girona,False,537,Leganes,True,0,2,0,0,0,2,2,0:0,0:2
606946,2021-02-06 19:30:00+00:00,1612639800,141,Segunda Division,Spain,2020,Regular Season - 24,4906,Fuenlabrada,,723,Almeria,,1,1,0,0,0,2,0,0:0,1:1
606947,2021-02-07 19:30:00+00:00,1612726200,141,Segunda Division,Spain,2020,Regular Season - 24,534,Las Palmas,False,9593,Sabadell,True,0,1,0,0,0,1,2,0:0,0:1
606948,2021-02-06 17:15:00+00:00,1612631700,141,Segunda Division,Spain,2020,Regular Season - 24,5280,UD Logroñés,False,731,Sporting Gijon,True,0,4,0,2,2,4,2,0:2,0:4
606949,2021-02-08 20:00:00+00:00,1612814400,141,Segunda Division,Spain,2020,Regular Season - 24,716,Lugo,,540,Espanyol,,1,1,1,0,1,2,0,1:0,1:1
606950,2021-02-07 15:00:00+00:00,1612710000,141,Segunda Division,Spain,2020,Regular Season - 24,535,Malaga,False,732,Zaragoza,True,1,2,0,2,2,3,2,0:2,1:2
606951,2021-02-08 18:00:00+00:00,1612807200,141,Segunda Division,Spain,2020,Regular Season - 24,4907,Ponferradina,True,711,Alcorcon,False,2,0,1,0,1,2,1,1:0,2:0
606952,2021-02-07 17:15:00+00:00,1612718100,141,Segunda Division,Spain,2020,Regular Season - 24,728,Rayo Vallecano,False,719,Tenerife,True,0,1,0,0,0,1,2,0:0,0:1
606953,2021-02-14 17:15:00+00:00,1613322900,141,Segunda Division,Spain,2020,Regular Season - 25,711,Alcorcon,True,5280,UD Logroñés,False,1,0,1,0,1,1,1,1:0,1:0
606954,2021-02-14 15:00:00+00:00,1613314800,141,Segunda Division,Spain,2020,Regular Season - 25,723,Almeria,True,534,Las Palmas,False,3,1,1,0,1,4,1,1:0,3:1
606955,2021-02-13 15:00:00+00:00,1613228400,141,Segunda Division,Spain,2020,Regular Season - 25,5262,FC Cartagena,,728,Rayo Vallecano,,2,2,1,1,2,4,0,1:1,2:2
606956,2021-02-15 18:00:00+00:00,1613412000,141,Segunda Division,Spain,2020,Regular Season - 25,5254,Castellón,False,4906,Fuenlabrada,True,1,2,1,2,3,3,2,1:2,1:2
606957,2021-02-14 17:15:00+00:00,1613322900,141,Segunda Division,Spain,2020,Regular Season - 25,537,Leganes,True,722,Albacete,False,3,1,2,0,2,4,1,2:0,3:1
606958,2021-02-14 13:00:00+00:00,1613307600,141,Segunda Division,Spain,2020,Regular Season - 25,798,Mallorca,False,540,Espanyol,True,1,2,0,1,1,3,2,0:1,1:2
606959,2021-02-13 17:15:00+00:00,1613236500,141,Segunda Division,Spain,2020,Regular Season - 25,799,Mirandes,,547,Girona,,3,3,2,1,3,6,0,2:1,3:3
606960,2021-02-15 20:00:00+00:00,1613419200,141,Segunda Division,Spain,2020,Regular Season - 25,718,Oviedo,True,716,Lugo,False,3,1,1,1,2,4,1,1:1,3:1
606961,2021-02-12 20:00:00+00:00,1613160000,141,Segunda Division,Spain,2020,Regular Season - 25,9593,Sabadell,,732,Zaragoza,,1,1,0,1,1,2,0,0:1,1:1
606962,2021-02-14 20:00:00+00:00,1613332800,141,Segunda Division,Spain,2020,Regular Season - 25,731,Sporting Gijon,True,535,Malaga,False,1,0,0,0,0,1,1,0:0,1:0
606963,2021-02-13 19:30:00+00:00,1613244600,141,Segunda Division,Spain,2020,Regular Season - 25,719,Tenerife,True,4907,Ponferradina,False,1,0,0,0,0,1,1,0:0,1:0
606964,2021-02-20 17:15:00+00:00,1613841300,141,Segunda Division,Spain,2020,Regular Season - 26,722,Albacete,False,731,Sporting Gijon,True,0,1,0,1,1,1,2,0:1,0:1
606965,2021-02-21 17:15:00+00:00,1613927700,141,Segunda Division,Spain,2020,Regular Season - 26,547,Girona,True,5254,Castellón,False,2,1,2,0,2,3,1,2:0,2:1
606966,2021-02-20 15:00:00+00:00,1613833200,141,Segunda Division,Spain,2020,Regular Season - 26,540,Espanyol,True,9593,Sabadell,False,1,0,0,0,0,1,1,0:0,1:0
606967,2021-02-22 18:00:00+00:00,1614016800,141,Segunda Division,Spain,2020,Regular Season - 26,4906,Fuenlabrada,,718,Oviedo,,2,2,0,1,1,4,0,0:1,2:2
606968,2021-02-20 19:30:00+00:00,1613849400,141,Segunda Division,Spain,2020,Regular Season - 26,534,Las Palmas,True,5262,FC Cartagena,False,2,0,2,0,2,2,1,2:0,2:0
606969,2021-02-21 13:00:00+00:00,1613912400,141,Segunda Division,Spain,2020,Regular Season - 26,537,Leganes,True,719,Tenerife,False,1,0,0,0,0,1,1,0:0,1:0
606970,2021-02-21 19:30:00+00:00,1613935800,141,Segunda Division,Spain,2020,Regular Season - 26,716,Lugo,,5280,UD Logroñés,,1,1,0,0,0,2,0,0:0,1:1
606971,2021-02-21 20:00:00+00:00,1613937600,141,Segunda Division,Spain,2020,Regular Season - 26,535,Malaga,True,728,Rayo Vallecano,False,2,0,2,0,2,2,1,2:0,2:0
606972,2021-02-21 15:00:00+00:00,1613919600,141,Segunda Division,Spain,2020,Regular Season - 26,798,Mallorca,True,723,Almeria,False,2,0,1,0,1,2,1,1:0,2:0
606973,2021-02-19 20:00:00+00:00,1613764800,141,Segunda Division,Spain,2020,Regular Season - 26,4907,Ponferradina,True,799,Mirandes,False,1,0,0,0,0,1,1,0:0,1:0
606974,2021-02-22 20:00:00+00:00,1614024000,141,Segunda Division,Spain,2020,Regular Season - 26,732,Zaragoza,False,711,Alcorcon,True,0,1,0,0,0,1,2,0:0,0:1
606975,2021-02-27 17:15:00+00:00,1614446100,141,Segunda Division,Spain,2020,Regular Season - 27,723,Almeria,True,716,Lugo,False,4,1,1,1,2,5,1,1:1,4:1
